frame,track_id,x1,y1,x2,y2,cx,cy
2852,5,666,643,776,959,721,801
2852,8,1289,544,1380,791,1334,667
2852,7,1126,642,1242,952,1184,797
2852,45,304,651,401,931,352,791
2852,39,456,536,538,778,497,657
2852,215,741,529,824,776,782,652
2853,1,1006,525,1080,783,1043,654
2853,2,1422,620,1557,955,1489,787
2853,4,864,580,961,844,912,712
2853,5,667,644,776,959,721,801
2853,8,1289,546,1381,791,1335,668
2853,7,1126,644,1243,952,1184,798
2853,45,303,654,401,931,352,792
2853,39,456,540,537,778,496,659
2853,215,742,533,824,776,783,654
2854,1,1007,530,1080,783,1043,656
2854,2,1422,621,1558,955,1490,788
2854,4,864,581,961,844,912,712
2854,5,665,643,775,959,720,801
2854,8,1289,546,1381,791,1335,668
2854,7,1126,645,1244,952,1185,798
2854,45,303,656,402,931,352,793
2854,39,455,542,538,778,496,660
2854,215,742,535,824,776,783,655
2855,1,1008,535,1081,784,1044,659
2855,2,1421,624,1557,955,1489,789
2855,4,864,584,961,844,912,714
2855,5,661,643,772,959,716,801
2855,8,1288,547,1382,791,1335,669
2855,7,1126,645,1245,952,1185,798
2855,45,302,656,402,931,352,793
2855,39,456,545,538,778,497,661
2855,215,742,536,824,776,783,656
2856,1,1009,539,1082,784,1045,661
2856,2,1422,625,1558,955,1490,790
2856,4,864,588,961,844,912,716
2856,5,660,643,772,960,716,801
2856,8,1288,547,1382,791,1335,669
2856,7,1126,645,1246,952,1186,798
2856,45,302,656,403,931,352,793
2856,39,456,547,539,778,497,662
2856,215,742,536,825,776,783,656
2857,1,1010,542,1083,784,1046,663
2857,2,1421,625,1559,955,1490,790
2857,4,864,590,961,844,912,717
2857,5,661,645,772,960,716,802
2857,8,1287,546,1383,791,1335,668
2857,7,1126,645,1247,952,1186,798
2857,45,301,656,403,931,352,793
2857,39,455,549,539,778,497,663
2857,215,742,536,825,776,783,656
2858,1,1010,546,1083,784,1046,665
2858,2,1420,625,1558,955,1489,790
2858,4,864,593,961,844,912,718
2858,5,664,647,774,960,719,803
2858,8,1287,546,1383,791,1335,668
2858,7,1126,645,1247,952,1186,798
2858,45,301,656,404,931,352,793
2858,39,454,550,539,778,496,664
2858,215,742,536,825,776,783,656
2859,1,1010,548,1083,784,1046,666
2859,2,1420,626,1559,955,1489,790
2859,4,863,594,961,845,912,719
2859,5,661,645,773,960,717,802
2859,8,1286,544,1384,791,1335,667
2859,7,1125,645,1247,952,1186,798
2859,45,300,656,404,931,352,793
2859,39,453,550,539,778,496,664
2859,215,742,534,826,776,784,655
2860,1,1010,549,1083,784,1046,666
2860,2,1420,626,1560,955,1490,790
2860,4,862,595,961,845,911,720
2860,5,660,645,772,960,716,802
2860,8,1286,544,1384,791,1335,667
2860,7,1125,644,1248,952,1186,798
2860,45,300,655,405,931,352,793
2860,39,452,550,539,777,495,663
2860,215,741,532,826,776,783,654
2861,1,1009,549,1084,784,1046,666
2861,2,1420,625,1560,955,1490,790
2861,4,862,596,962,845,912,720
2861,5,660,644,773,960,716,802
2861,8,1285,544,1384,791,1334,667
2861,7,1124,644,1248,952,1186,798
2861,45,299,653,405,931,352,792
2861,39,450,549,539,778,494,663
2861,215,741,530,826,776,783,653
2862,1,1009,549,1084,784,1046,666
2862,2,1419,625,1561,955,1490,790
2862,4,862,596,962,845,912,720
2862,5,659,642,772,960,715,801
2862,8,1285,545,1384,791,1334,668
2862,7,1124,644,1248,952,1186,798
2862,45,298,653,405,931,351,792
2862,39,450,547,540,778,495,662
2862,215,740,525,827,776,783,650
2863,1,1009,549,1084,784,1046,666
2863,2,1419,625,1561,955,1490,790
2863,4,861,596,963,845,912,720
2863,5,657,641,772,960,714,800
2863,8,1285,545,1384,791,1334,668
2863,7,1124,643,1248,952,1186,797
2863,45,298,652,406,931,352,791
2863,39,449,546,540,778,494,662
2863,215,739,522,827,775,783,648
2864,1,1008,549,1085,784,1046,666
2864,2,1419,625,1562,955,1490,790
2864,4,861,596,963,845,912,720
2864,5,656,640,771,960,713,800
2864,8,1285,545,1384,791,1334,668
2864,7,1123,641,1249,952,1186,796
2864,45,298,652,406,931,352,791
2864,39,447,543,540,778,493,660
2864,215,739,519,827,775,783,647
2865,1,1008,547,1085,784,1046,665
2865,2,1419,626,1562,955,1490,790
2865,4,860,595,964,845,912,720
2865,5,654,638,771,960,712,799
2865,8,1284,544,1384,791,1334,667
2865,7,1123,641,1249,952,1186,796
2865,45,297,652,406,931,351,791
2865,39,447,541,540,778,493,659
2865,215,738,519,826,775,782,647
2866,1,1007,546,1086,784,1046,665
2866,2,1419,626,1562,955,1490,790
2866,4,860,595,964,845,912,720
2866,5,654,637,771,960,712,798
2866,8,1284,544,1384,791,1334,667
2866,7,1123,641,1249,952,1186,796
2866,45,297,651,406,931,351,791
2866,39,446,538,540,778,493,658
2866,215,738,518,826,775,782,646
2867,1,1007,544,1086,784,1046,664
2867,2,1418,626,1562,956,1490,791
2867,4,860,594,965,845,912,719
2867,5,653,636,771,960,712,798
2867,8,1284,544,1383,791,1333,667
2867,7,1123,640,1249,952,1186,796
2867,45,297,651,406,931,351,791
2867,39,446,535,541,778,493,656
2867,215,738,517,826,775,782,646
2868,1,1006,542,1086,784,1046,663
2868,2,1417,626,1561,956,1489,791
2868,4,860,593,966,845,913,719
2868,5,653,633,772,960,712,796
2868,8,1283,544,1383,791,1333,667
2868,7,1122,639,1250,952,1186,795
2868,45,296,650,406,931,351,790
2868,39,444,532,540,778,492,655
2868,215,737,515,826,776,781,645
2869,1,1005,540,1086,784,1045,662
2869,2,1417,626,1561,956,1489,791
2869,4,860,593,966,844,913,718
2869,5,652,632,772,960,712,796
2869,8,1283,543,1384,791,1333,667
2869,7,1122,637,1250,952,1186,794
2869,45,296,650,406,931,351,790
2869,39,444,528,541,778,492,653
2869,215,737,514,825,776,781,645
2870,1,1005,538,1087,784,1046,661
2870,2,1416,626,1560,956,1488,791
2870,4,860,593,966,845,913,719
2870,5,652,629,773,960,712,794
2870,8,1283,542,1384,791,1333,666
2870,7,1122,635,1251,952,1186,793
2870,45,296,649,407,931,351,790
2870,39,443,525,541,778,492,651
2870,215,737,513,825,776,781,644
2871,1,1004,536,1087,784,1045,660
2871,2,1416,626,1560,956,1488,791
2871,4,860,593,966,844,913,718
2871,5,651,627,773,960,712,793
2871,8,1283,540,1384,791,1333,665
2871,7,1121,633,1251,952,1186,792
2871,45,295,648,407,932,351,790
2871,39,442,520,541,778,491,649
2871,215,736,511,825,776,780,643
2872,1,1004,534,1087,784,1045,659
2872,2,1416,626,1560,956,1488,791
2872,4,860,592,966,844,913,718
2872,5,651,624,773,960,712,792
2872,8,1283,540,1384,791,1333,665
2872,7,1121,632,1251,952,1186,792
2872,45,294,646,407,932,350,789
2872,39,442,517,541,778,491,647
2872,215,735,510,824,776,779,643
2873,1,1003,531,1087,784,1045,657
2873,2,1416,626,1560,956,1488,791
2873,4,859,591,966,844,912,717
2873,5,649,618,773,959,711,788
2873,8,1283,540,1384,791,1333,665
2873,7,1120,630,1251,952,1185,791
2873,45,294,644,407,932,350,788
2873,39,441,512,541,778,491,645
2873,215,734,508,823,776,778,642
2874,1,1003,529,1086,784,1044,656
2874,2,1416,625,1561,956,1488,790
2874,4,859,591,966,844,912,717
2874,5,648,614,773,959,710,786
2874,8,1282,537,1384,791,1333,664
2874,7,1120,627,1251,952,1185,789
2874,45,293,641,408,932,350,786
2874,39,440,506,542,778,491,642
2874,215,733,506,823,776,778,641
2875,1,1002,527,1086,784,1044,655
2875,2,1416,625,1561,956,1488,790
2875,4,859,591,966,844,912,717
2875,5,647,611,773,959,710,785
2875,8,1282,536,1384,791,1333,663
2875,7,1120,624,1252,953,1186,788
2875,45,294,640,408,932,351,786
2875,39,440,501,542,778,491,639
2875,215,733,505,822,776,777,640
2876,1,1002,524,1086,783,1044,653
2876,2,1415,621,1561,956,1488,788
2876,4,859,590,966,844,912,717
2876,5,646,606,773,959,709,782
2876,8,1281,533,1384,791,1332,662
2876,7,1119,618,1253,953,1186,785
2876,45,294,637,409,932,351,784
2876,39,440,496,543,778,491,637
2876,215,733,504,822,776,777,640
2877,1,1001,520,1086,783,1043,651
2877,2,1414,617,1562,956,1488,786
2877,4,859,589,966,844,912,716
2877,5,645,601,773,959,709,780
2877,8,1281,530,1385,792,1333,661
2877,7,1118,612,1253,953,1185,782
2877,45,293,633,409,932,351,782
2877,39,440,492,543,778,491,635
2877,215,733,503,822,776,777,639
2878,1,1001,517,1086,783,1043,650
2878,2,1414,612,1563,956,1488,784
2878,4,859,589,966,844,912,716
2878,5,644,597,773,958,708,777
2878,8,1280,526,1385,792,1332,659
2878,7,1117,608,1253,953,1185,780
2878,45,293,630,409,932,351,781
2878,39,440,488,543,778,491,633
2878,215,732,502,822,776,777,639
2879,1,1000,512,1086,783,1043,647
2879,2,1413,607,1564,956,1488,781
2879,4,860,589,967,844,913,716
2879,5,644,593,773,959,708,776
2879,8,1279,520,1385,792,1332,656
2879,7,1117,605,1253,953,1185,779
2879,45,293,626,410,932,351,779
2879,39,441,486,543,779,492,632
2879,215,732,502,821,776,776,639
2880,1,999,509,1086,783,1042,646
2880,2,1413,600,1566,955,1489,777
2880,4,860,587,968,844,914,715
2880,5,643,590,773,959,708,774
2880,8,1277,515,1384,792,1330,653
2880,7,1116,599,1254,953,1185,776
2880,45,292,622,410,932,351,777
2880,39,440,483,543,779,491,631
2880,215,731,500,821,776,776,638
2881,1,999,506,1086,783,1042,644
2881,2,1412,595,1567,955,1489,775
2881,4,860,586,969,844,914,715
2881,5,643,588,772,959,707,773
2881,8,1277,511,1384,791,1330,651
2881,7,1116,596,1253,953,1184,774
2881,45,292,619,410,932,351,775
2881,39,441,482,542,779,491,630
2881,215,731,498,820,776,775,637
2882,1,999,503,1086,783,1042,643
2882,2,1412,589,1568,955,1490,772
2882,4,860,583,969,844,914,713
2882,5,641,585,770,959,705,772
2882,8,1276,510,1382,791,1329,650
2882,7,1116,594,1253,953,1184,773
2882,45,293,615,411,932,352,773
2882,39,441,481,541,778,491,629
2882,215,731,498,820,776,775,637
2883,1,999,500,1085,783,1042,641
2883,2,1412,583,1569,956,1490,769
2883,4,859,580,970,844,914,712
2883,5,640,583,769,959,704,771
2883,8,1276,507,1382,792,1329,649
2883,7,1116,592,1252,953,1184,772
2883,45,293,610,412,932,352,771
2883,39,442,480,541,777,491,628
2883,215,731,498,819,776,775,637
2884,1,998,498,1085,783,1041,640
2884,2,1413,579,1570,956,1491,767
2884,4,859,578,970,844,914,711
2884,5,640,582,768,959,704,770
2884,8,1275,505,1382,793,1328,649
2884,7,1116,591,1252,953,1184,772
2884,45,292,606,412,932,352,769
2884,39,442,480,540,777,491,628
2884,215,731,497,819,776,775,636
2885,1,998,496,1085,783,1041,639
2885,2,1413,576,1571,955,1492,765
2885,4,858,574,971,844,914,709
2885,5,640,580,767,959,703,769
2885,8,1275,504,1381,793,1328,648
2885,7,1116,591,1252,953,1184,772
2885,45,292,601,412,932,352,766
2885,39,443,480,540,777,491,628
2885,215,731,497,819,776,775,636
2886,1,998,495,1084,783,1041,639
2886,2,1413,574,1570,955,1491,764
2886,4,857,569,970,843,913,706
2886,5,640,578,767,958,703,768
2886,8,1274,502,1379,793,1326,647
2886,7,1116,590,1251,953,1183,771
2886,45,291,596,413,932,352,764
2886,39,443,479,539,777,491,628
2886,215,731,497,819,776,775,636
2887,1,998,495,1083,782,1040,638
2887,2,1413,573,1570,955,1491,764
2887,4,856,566,970,843,913,704
2887,5,640,577,766,958,703,767
2887,8,1274,501,1378,793,1326,647
2887,7,1116,588,1251,953,1183,770
2887,45,291,593,413,932,352,762
2887,39,443,479,539,777,491,628
2887,215,731,497,818,776,774,636
2888,1,997,494,1083,783,1040,638
2888,2,1414,572,1570,955,1492,763
2888,4,855,562,970,843,912,702
2888,5,641,577,766,959,703,768
2888,8,1274,501,1378,794,1326,647
2888,7,1116,586,1251,953,1183,769
2888,45,292,590,414,932,353,761
2888,39,443,478,538,777,490,627
2888,215,731,497,818,776,774,636
2889,1,997,493,1082,783,1039,638
2889,2,1414,572,1569,955,1491,763
2889,4,855,557,970,843,912,700
2889,5,641,575,766,959,703,767
2889,8,1274,500,1378,794,1326,647
2889,7,1117,586,1251,953,1184,769
2889,45,292,586,414,932,353,759
2889,39,443,479,538,778,490,628
2889,215,732,498,818,776,775,637
2890,1,997,493,1082,783,1039,638
2890,2,1414,572,1569,955,1491,763
2890,4,855,555,970,843,912,699
2890,5,642,574,765,959,703,766
2890,8,1274,499,1377,794,1325,646
2890,7,1117,584,1251,953,1184,768
2890,45,292,584,414,932,353,758
2890,39,443,479,538,779,490,629
2890,215,732,498,818,776,775,637
2891,1,997,492,1082,782,1039,637
2891,2,1415,572,1568,955,1491,763
2891,4,854,551,971,843,912,697
2891,5,642,574,765,959,703,766
2891,8,1274,499,1376,794,1325,646
2891,7,1117,583,1250,953,1183,768
2891,45,295,582,416,932,355,757
2891,39,444,478,537,779,490,628
2891,215,732,498,818,776,775,637
2892,1,997,492,1082,782,1039,637
2892,2,1415,572,1568,955,1491,763
2892,4,854,548,971,843,912,695
2892,5,643,574,765,959,704,766
2892,8,1274,499,1376,794,1325,646
2892,7,1118,584,1250,953,1184,768
2892,45,296,579,417,932,356,755
2892,39,444,478,537,779,490,628
2892,215,732,498,818,776,775,637
2893,1,997,492,1081,782,1039,637
2893,2,1415,572,1568,955,1491,763
2893,4,854,544,971,843,912,693
2893,5,643,574,765,959,704,766
2893,8,1274,499,1375,794,1324,646
2893,7,1118,583,1249,953,1183,768
2893,45,298,579,417,932,357,755
2893,39,444,478,537,779,490,628
2893,215,732,498,817,776,774,637
2894,1,997,492,1081,783,1039,637
2894,2,1416,572,1568,955,1492,763
2894,4,852,537,971,843,911,690
2894,5,643,574,764,959,703,766
2894,8,1274,499,1374,794,1324,646
2894,7,1118,582,1249,953,1183,767
2894,45,298,578,417,932,357,755
2894,39,444,478,536,779,490,628
2894,215,732,498,817,776,774,637
2895,1,997,492,1081,783,1039,637
2895,2,1416,572,1568,955,1492,763
2895,4,851,535,970,844,910,689
2895,5,643,574,764,959,703,766
2895,8,1274,499,1374,794,1324,646
2895,7,1118,583,1248,953,1183,768
2895,45,299,577,417,932,358,754
2895,39,445,478,536,779,490,628
2895,215,732,498,817,776,774,637
2896,1,997,492,1081,783,1039,637
2896,2,1417,572,1568,955,1492,763
2896,4,851,535,968,844,909,689
2896,5,644,574,764,959,704,766
2896,8,1274,499,1374,794,1324,646
2896,7,1119,584,1248,953,1183,768
2896,45,299,576,415,932,357,754
2896,39,445,478,536,778,490,628
2896,215,732,498,817,776,774,637
2897,1,997,492,1081,783,1039,637
2897,2,1417,572,1567,955,1492,763
2897,4,851,533,968,844,909,688
2897,5,644,574,764,959,704,766
2897,8,1274,499,1373,794,1323,646
2897,7,1118,584,1247,953,1182,768
2897,45,299,576,415,932,357,754
2897,39,445,478,536,778,490,628
2897,215,732,499,817,776,774,637
2898,1,997,492,1081,783,1039,637
2898,2,1417,572,1567,954,1492,763
2898,4,851,528,968,844,909,686
2898,5,644,574,763,959,703,766
2898,8,1275,499,1373,794,1324,646
2898,7,1118,585,1246,953,1182,769
2898,45,299,575,414,933,356,754
2898,39,445,477,536,779,490,628
2898,215,732,499,817,776,774,637
2899,1,997,492,1081,783,1039,637
2899,2,1418,572,1567,954,1492,763
2899,4,850,525,967,844,908,684
2899,5,645,574,763,959,704,766
2899,8,1275,499,1373,794,1324,646
2899,7,1118,585,1245,953,1181,769
2899,45,300,574,414,933,357,753
2899,39,445,476,536,779,490,627
2899,215,732,499,817,776,774,637
2900,1,997,492,1081,783,1039,637
2900,2,1418,573,1567,954,1492,763
2900,4,850,525,966,844,908,684
2900,5,645,574,763,959,704,766
2900,8,1275,499,1372,794,1323,646
2900,7,1117,584,1244,953,1180,768
2900,45,300,573,414,934,357,753
2900,39,445,476,536,779,490,627
2900,215,732,499,817,776,774,637
2901,1,997,492,1081,783,1039,637
2901,2,1418,573,1567,954,1492,763
2901,4,851,525,966,844,908,684
2901,5,646,574,764,959,705,766
2901,8,1275,500,1372,794,1323,647
2901,7,1117,584,1244,953,1180,768
2901,45,301,573,414,933,357,753
2901,39,446,477,536,778,491,627
2901,215,732,499,817,776,774,637
2902,1,997,492,1081,783,1039,637
2902,2,1419,573,1567,954,1493,763
2902,4,851,526,965,844,908,685
2902,5,646,574,764,959,705,766
2902,8,1275,500,1372,794,1323,647
2902,7,1117,583,1243,953,1180,768
2902,45,302,573,414,933,358,753
2902,39,446,478,536,778,491,628
2902,215,732,499,817,777,774,638
2903,1,997,492,1081,783,1039,637
2903,2,1419,573,1568,954,1493,763
2903,4,851,526,963,844,907,685
2903,5,646,574,764,959,705,766
2903,8,1275,500,1372,794,1323,647
2903,7,1117,582,1243,953,1180,767
2903,45,302,573,414,934,358,753
2903,39,446,478,536,778,491,628
2903,215,733,499,817,777,775,638
2904,1,997,492,1081,783,1039,637
2904,2,1420,573,1568,954,1494,763
2904,4,851,525,962,843,906,684
2904,5,647,574,764,959,705,766
2904,8,1275,500,1372,794,1323,647
2904,7,1116,582,1242,953,1179,767
2904,45,303,573,414,934,358,753
2904,39,446,479,536,778,491,628
2904,215,733,499,817,777,775,638
2905,1,997,492,1081,783,1039,637
2905,2,1420,573,1568,954,1494,763
2905,4,851,526,962,844,906,685
2905,5,647,574,764,959,705,766
2905,8,1276,500,1372,794,1324,647
2905,7,1116,582,1242,953,1179,767
2905,45,304,573,415,934,359,753
2905,39,446,478,536,778,491,628
2905,215,732,498,817,777,774,637
2906,1,997,492,1081,783,1039,637
2906,2,1420,573,1568,954,1494,763
2906,4,851,526,961,844,906,685
2906,5,647,575,763,959,705,767
2906,8,1276,500,1372,794,1324,647
2906,7,1116,582,1241,953,1178,767
2906,45,304,573,415,934,359,753
2906,39,446,479,536,778,491,628
2906,215,732,498,816,777,774,637
2907,1,997,492,1081,783,1039,637
2907,2,1419,573,1567,954,1493,763
2907,4,852,526,961,844,906,685
2907,5,647,575,763,959,705,767
2907,8,1276,500,1372,794,1324,647
2907,7,1116,583,1241,953,1178,768
2907,45,305,573,415,934,360,753
2907,39,446,479,535,778,490,628
2907,215,732,498,816,777,774,637
2908,1,997,492,1081,783,1039,637
2908,2,1419,573,1567,954,1493,763
2908,4,852,526,960,844,906,685
2908,5,648,575,764,959,706,767
2908,8,1276,500,1372,794,1324,647
2908,7,1116,583,1240,953,1178,768
2908,45,305,573,415,934,360,753
2908,39,446,479,535,778,490,628
2908,215,732,498,816,777,774,637
2909,1,998,492,1082,783,1040,637
2909,2,1418,573,1566,955,1492,764
2909,4,852,527,960,844,906,685
2909,5,649,575,764,959,706,767
2909,8,1277,500,1372,794,1324,647
2909,7,1116,585,1239,953,1177,769
2909,45,306,573,415,934,360,753
2909,39,446,479,535,778,490,628
2909,215,732,498,816,777,774,637
2910,1,998,492,1082,783,1040,637
2910,2,1418,573,1565,955,1491,764
2910,4,852,526,960,844,906,685
2910,5,649,575,764,959,706,767
2910,8,1277,500,1372,794,1324,647
2910,7,1116,586,1239,953,1177,769
2910,45,307,573,416,934,361,753
2910,39,446,479,535,778,490,628
2910,215,732,498,816,776,774,637
2911,1,998,492,1082,783,1040,637
2911,2,1418,573,1565,955,1491,764
2911,4,853,526,959,844,906,685
2911,5,650,575,764,959,707,767
2911,8,1277,500,1373,794,1325,647
2911,7,1116,586,1238,953,1177,769
2911,45,307,573,416,934,361,753
2911,39,446,479,535,778,490,628
2911,215,732,498,816,776,774,637
2912,1,998,492,1082,783,1040,637
2912,2,1417,573,1563,955,1490,764
2912,4,853,526,959,844,906,685
2912,5,650,575,764,958,707,766
2912,8,1278,500,1373,794,1325,647
2912,7,1116,586,1238,953,1177,769
2912,45,308,573,416,933,362,753
2912,39,446,479,535,778,490,628
2912,215,732,498,816,777,774,637
2913,1,998,492,1082,783,1040,637
2913,2,1417,574,1563,955,1490,764
2913,4,853,526,959,844,906,685
2913,5,651,575,765,959,708,767
2913,8,1278,500,1373,794,1325,647
2913,7,1116,586,1238,953,1177,769
2913,45,308,573,416,933,362,753
2913,39,446,479,535,778,490,628
2913,215,732,498,816,777,774,637
2914,1,998,492,1082,782,1040,637
2914,2,1417,574,1562,955,1489,764
2914,4,853,526,959,844,906,685
2914,5,653,575,766,958,709,766
2914,8,1278,500,1373,794,1325,647
2914,7,1116,587,1238,953,1177,770
2914,45,308,573,417,933,362,753
2914,39,447,479,535,778,491,628
2914,215,732,498,816,777,774,637
2915,1,998,493,1082,782,1040,637
2915,2,1417,574,1562,955,1489,764
2915,4,853,526,958,844,905,685
2915,5,657,576,769,959,713,767
2915,8,1278,500,1372,794,1325,647
2915,7,1117,587,1238,953,1177,770
2915,45,309,573,417,933,363,753
2915,39,447,479,535,777,491,628
2915,215,732,499,816,776,774,637
2916,1,998,492,1082,782,1040,637
2916,2,1416,575,1560,955,1488,765
2916,4,853,525,958,844,905,684
2916,5,654,577,768,959,711,768
2916,8,1278,500,1372,794,1325,647
2916,7,1117,588,1238,953,1177,770
2916,45,309,574,417,933,363,753
2916,39,447,479,535,778,491,628
2916,215,732,499,815,776,773,637
2917,1,998,492,1082,782,1040,637
2917,2,1416,576,1560,955,1488,765
2917,4,854,526,958,844,906,685
2917,5,651,578,766,958,708,768
2917,8,1278,500,1372,794,1325,647
2917,7,1117,588,1238,953,1177,770
2917,45,309,574,417,933,363,753
2917,39,447,479,535,778,491,628
2917,215,732,499,815,776,773,637
2918,1,998,492,1081,782,1039,637
2918,2,1416,576,1559,955,1487,765
2918,4,854,525,958,844,906,684
2918,5,643,579,761,958,702,768
2918,8,1278,500,1372,794,1325,647
2918,7,1117,589,1238,953,1177,771
2918,45,311,574,418,933,364,753
2918,39,446,479,535,779,490,629
2918,215,732,499,815,776,773,637
2919,1,997,492,1081,782,1039,637
2919,2,1416,576,1560,955,1488,765
2919,4,854,525,958,844,906,684
2919,5,633,579,756,957,694,768
2919,8,1278,500,1372,794,1325,647
2919,7,1117,589,1238,953,1177,771
2919,45,312,574,419,933,365,753
2919,39,446,479,535,779,490,629
2919,215,732,499,815,776,773,637
2920,1,997,492,1081,782,1039,637
2920,2,1417,577,1561,955,1489,766
2920,4,854,523,958,844,906,683
2920,5,626,579,753,956,689,767
2920,8,1278,500,1372,794,1325,647
2920,7,1117,589,1238,952,1177,770
2920,45,313,574,420,933,366,753
2920,39,447,479,535,779,491,629
2920,215,732,499,815,776,773,637
2921,1,997,492,1080,782,1038,637
2921,2,1418,577,1562,955,1490,766
2921,4,854,523,957,844,905,683
2921,5,617,579,750,955,683,767
2921,8,1278,500,1373,794,1325,647
2921,7,1117,591,1238,951,1177,771
2921,45,313,574,420,932,366,753
2921,39,447,479,535,779,491,629
2921,215,731,499,815,776,773,637
2922,1,996,492,1080,781,1038,636
2922,2,1419,578,1563,955,1491,766
2922,4,854,522,958,844,906,683
2922,5,612,579,750,953,681,766
2922,8,1278,500,1373,793,1325,646
2922,7,1118,593,1238,951,1178,772
2922,45,314,573,422,932,368,752
2922,39,446,478,534,778,490,628
2922,215,730,498,815,777,772,637
2923,1,996,492,1080,781,1038,636
2923,2,1420,579,1563,955,1491,767
2923,4,855,522,957,844,906,683
2923,5,609,580,751,952,680,766
2923,8,1278,500,1373,793,1325,646
2923,7,1117,593,1238,951,1177,772
2923,45,309,573,418,932,363,752
2923,39,446,478,534,778,490,628
2923,215,731,498,816,778,773,638
2924,1,995,493,1079,781,1037,637
2924,2,1420,579,1564,955,1492,767
2924,4,855,521,957,844,906,682
2924,5,609,581,754,950,681,765
2924,8,1279,500,1373,793,1326,646
2924,7,1118,594,1238,950,1178,772
2924,45,301,574,412,932,356,753
2924,39,445,477,533,777,489,627
2924,215,734,498,818,778,776,638
2925,1,994,492,1079,781,1036,636
2925,2,1422,580,1566,955,1494,767
2925,4,855,522,956,843,905,682
2925,5,610,570,761,950,685,760
2925,8,1279,500,1373,793,1326,646
2925,7,1117,594,1238,951,1177,772
2925,45,293,573,408,931,350,752
2925,39,441,477,529,777,485,627
2925,215,735,498,819,777,777,637
2926,1,994,492,1078,781,1036,636
2926,2,1423,580,1566,955,1494,767
2926,4,855,523,955,842,905,682
2926,5,610,559,766,951,688,755
2926,8,1278,500,1373,793,1325,646
2926,7,1116,594,1237,952,1176,773
2926,45,289,574,407,931,348,752
2926,39,436,477,526,777,481,627
2926,215,735,499,819,776,777,637
2927,1,993,492,1078,781,1035,636
2927,2,1424,581,1568,955,1496,768
2927,4,853,522,952,843,902,682
2927,5,612,543,774,951,693,747
2927,8,1278,500,1374,793,1326,646
2927,7,1114,594,1236,952,1175,773
2927,45,287,575,406,930,346,752
2927,39,431,478,522,776,476,627
2927,215,735,499,818,775,776,637
2928,1,993,491,1078,780,1035,635
2928,2,1427,581,1571,955,1499,768
2928,4,850,520,949,841,899,680
2928,5,615,528,780,951,697,739
2928,8,1278,500,1374,793,1326,646
2928,7,1114,593,1236,953,1175,773
2928,45,286,575,406,929,346,752
2928,39,426,478,519,776,472,627
2928,215,733,501,815,773,774,637
2929,1,992,491,1077,780,1034,635
2929,2,1427,581,1572,955,1499,768
2929,4,847,520,947,841,897,680
2929,5,621,521,784,951,702,736
2929,8,1278,499,1374,793,1326,646
2929,7,1112,593,1234,953,1173,773
2929,45,286,575,406,928,346,751
2929,39,422,478,518,776,470,627
2929,215,730,501,814,773,772,637
2930,1,992,491,1077,781,1034,636
2930,2,1429,580,1575,955,1502,767
2930,4,842,520,943,841,892,680
2930,5,630,517,788,951,709,734
2930,8,1279,499,1375,793,1327,646
2930,7,1108,593,1230,953,1169,773
2930,45,287,573,405,928,346,750
2930,39,420,479,518,776,469,627
2930,215,727,501,812,773,769,637
2931,1,992,490,1077,781,1034,635
2931,2,1430,580,1577,955,1503,767
2931,4,835,521,938,841,886,681
2931,5,634,511,789,951,711,731
2931,8,1281,499,1377,792,1329,645
2931,7,1103,591,1227,953,1165,772
2931,45,291,564,409,930,350,747
2931,39,422,480,521,776,471,628
2931,215,724,503,809,772,766,637
2932,1,992,490,1077,782,1034,636
2932,2,1430,579,1578,955,1504,767
2932,4,831,522,935,841,883,681
2932,5,637,513,786,951,711,732
2932,8,1282,499,1379,792,1330,645
2932,7,1100,590,1225,952,1162,771
2932,45,295,559,412,930,353,744
2932,39,438,480,533,776,485,628
2932,215,716,503,803,774,759,638
2933,1,990,490,1076,783,1033,636
2933,2,1431,578,1580,956,1505,767
2933,4,827,522,933,842,880,682
2933,5,643,544,779,951,711,747
2933,8,1280,499,1378,792,1329,645
2933,7,1101,587,1225,952,1163,769
2933,45,297,553,413,930,355,741
2933,39,433,481,529,776,481,628
2933,215,704,504,795,774,749,639
2934,1,987,489,1074,782,1030,635
2934,2,1431,578,1580,956,1505,767
2934,4,828,521,935,842,881,681
2934,5,643,539,776,951,709,745
2934,8,1273,500,1375,791,1324,645
2934,7,1105,587,1226,953,1165,770
2934,45,297,551,412,931,354,741
2934,39,444,480,537,776,490,628
2934,215,712,503,803,774,757,638
2935,1,985,490,1072,783,1028,636
2935,2,1431,578,1580,956,1505,767
2935,4,826,521,935,842,880,681
2935,5,643,531,774,951,708,741
2935,8,1269,500,1373,791,1321,645
2935,7,1110,585,1228,952,1169,768
2935,45,297,544,411,931,354,737
2935,39,449,480,539,776,494,628
2935,215,715,502,807,774,761,638
2936,1,982,490,1070,781,1026,635
2936,2,1422,577,1574,956,1498,766
2936,4,829,523,937,842,883,682
2936,5,648,564,766,951,707,757
2936,8,1264,500,1372,792,1318,646
2936,7,1115,583,1230,952,1172,767
2936,45,296,535,410,931,353,733
2936,39,450,472,540,776,495,624
2936,215,725,503,814,774,769,638
2937,1,979,489,1068,781,1023,635
2937,2,1409,577,1565,956,1487,766
2937,4,829,511,940,842,884,676
